나이성별,차량아이디,차량아이디_빈도수,scaled_차량아이디_빈도수
48,8,19,1.0788321167883212
29,90,6,1.0724637681159421
28,46,3,1.021201413427562
7,36,15,1.3795180722891567
4,86,14,1.2344689378757514
82,76,3,1.1267605633802817
107,86,21,1.7692307692307692
58,87,1,1.0
105,59,14,1.785234899328859
69,2,3,1.0153321976149916
44,19,37,1.1038128804870235
10,76,6,1.1253481894150419
36,88,6,1.4787234042553192
83,57,15,1.4214046822742477
78,55,6,2.3636363636363633
98,55,2,1.3214285714285716
24,3,13,1.0823798627002288
46,68,4,1.0116479723899914
29,111,18,1.2463768115942029
14,75,7,1.4695652173913043
91,82,13,1.6390532544378698
22,92,3,1.020979020979021
105,103,9,1.483221476510067
58,97,8,2.1052631578947367
106,86,21,2.0
66,7,11,1.0636492220650635
4,76,14,1.2344689378757514
83,85,11,1.3010033444816054
91,71,21,2.06508875739645
85,87,1,1.0
13,76,6,1.4891304347826089
23,25,5,1.035538005923001
60,124,7,4.857142857142857
120,124,2,2.2857142857142856
90,85,36,1.61284046692607
62,90,8,1.1078767123287672
75,51,24,2.848214285714286
28,83,7,1.0636042402826855
10,55,34,1.8272980501392757
117,84,8,3.625
83,138,10,1.2709030100334449
67,17,30,1.2255834053586863
87,21,48,1.9317180616740088
116,97,7,3.25
106,50,18,1.85
85,138,1,1.0
30,68,1,1.0
110,137,6,1.2556818181818181
91,28,15,1.7455621301775146
76,19,7,1.4778761061946901
25,108,6,1.0623268698060941
104,97,24,2.4375
98,101,3,1.642857142857143
91,76,15,1.7455621301775146
41,73,8,1.0476550680786687
51,53,33,1.1849710982658959
23,7,6,1.0444225074037512
38,97,6,2.2162162162162167
5,106,6,1.15
22,134,13,1.1258741258741258
6,76,14,1.3411078717201166
68,70,23,1.139929328621908
83,88,19,1.5418060200668897
12,2,1,1.0
6,28,25,1.629737609329446
52,83,10,1.075278810408922
75,110,1,1.0
54,41,4,1.043338683788122
8,76,19,1.3932038834951457
91,50,10,1.4792899408284024
1,70,2,1.0471204188481675
10,5,13,1.3008356545961004
71,25,3,1.0299003322259135
33,69,5,1.111455108359133
33,143,2,1.0278637770897834
88,97,57,1.9147005444646097
43,46,2,1.004028648164727
81,17,1,1.0
106,46,1,1.0
105,55,21,2.208053691275168
109,76,28,2.2272727272727275
35,31,18,2.0774647887323945
82,26,14,1.823943661971831
109,50,4,1.1363636363636365
72,127,8,1.0975232198142415
64,138,28,1.167817679558011
22,89,3,1.020979020979021
37,97,6,1.7758620689655173
36,19,3,1.1914893617021276
85,111,6,1.1232876712328768
75,55,9,1.6428571428571428
3,76,7,1.1736334405144695
35,128,1,1.0
76,71,9,1.6371681415929205
51,138,6,1.0289017341040463
66,138,10,1.0572842998585572
45,93,6,1.0274893097128894
53,7,3,1.0286624203821655
105,111,7,1.3624161073825503
29,5,33,1.463768115942029
77,35,14,3.2075471698113205
76,100,6,1.3982300884955752
88,70,13,1.1960072595281306
71,28,29,1.4186046511627906
86,30,20,1.3868778280542986
22,28,27,1.2727272727272727
96,124,16,5.655172413793103
15,113,21,3.857142857142857
12,111,4,1.151685393258427
66,137,29,1.1782178217821782
104,88,6,1.3125
70,45,3,1.0147904683648317
85,28,23,1.5424657534246575
64,89,10,1.055939226519337
112,100,2,1.1071428571428572
8,107,17,1.3495145631067962
108,134,8,1.2480314960629921
83,106,19,1.5418060200668897
22,142,1,1.0
57,78,3,1.222222222222222
32,9,8,1.1211538461538462
84,103,19,1.4668587896253602
101,16,11,2.956521739130435
63,142,21,1.1636363636363636
83,132,13,1.3612040133779264
78,16,7,2.6363636363636362
33,142,3,1.0557275541795665
49,69,14,1.0771767810026385
9,16,11,1.3474903474903475
71,137,18,1.2541528239202657
29,103,31,1.4347826086956523
11,59,7,1.2410714285714286
13,142,1,1.0
79,136,1,1.0
56,31,12,1.3666666666666667
42,28,45,1.2507916402786574
104,123,2,1.0625
104,16,15,1.875
106,28,12,1.55
41,64,4,1.0204236006051437
72,46,7,1.0835913312693497
4,78,6,1.0901803607214429
34,42,1,1.0
5,115,3,1.06
85,107,31,1.7397260273972601
45,54,3,1.010995723885156
14,85,8,1.5478260869565217
4,59,69,2.226452905811623
27,30,55,1.7677725118483412
51,2,1,1.0
109,51,33,2.4545454545454546
34,73,7,1.151685393258427
86,123,21,1.4072398190045248
31,52,2,1.0179282868525896
30,127,14,1.167381974248927
24,115,3,1.0137299771167048
68,52,10,1.057243816254417
110,28,11,1.5113636363636362
49,3,1,1.0
21,35,17,1.2448979591836735
91,88,7,1.3195266272189348
56,43,31,2.0
74,100,8,1.1974921630094044
73,111,13,1.3375000000000001
7,136,5,1.108433734939759
25,54,4,1.0373961218836565
33,43,32,1.8637770897832817
51,9,5,1.023121387283237
58,29,4,1.4736842105263157
114,43,4,1.5192307692307692
58,11,1,1.0
57,85,12,2.2222222222222223
109,86,14,1.5909090909090908
106,18,5,1.2
54,17,34,1.476725521669342
15,26,5,1.5714285714285714
39,43,5,5.0
77,124,23,4.735849056603773
10,123,11,1.2506963788300836
3,16,16,1.4340836012861735
116,48,2,1.375
9,142,11,1.3474903474903475
69,70,24,1.176320272572402
44,61,7,1.0173021467478374
93,31,11,1.7758620689655173
5,127,16,1.45
72,111,14,1.1811145510835912
84,34,7,1.1556195965417868
74,114,45,2.2413793103448274
27,52,6,1.0710900473933649
62,11,20,1.2928082191780823
105,54,1,1.0
113,70,4,1.6923076923076923
109,101,38,2.6818181818181817
36,84,60,6.648936170212766
52,33,22,1.1756505576208178
82,127,1,1.0
62,127,2,1.0154109589041096
7,57,6,1.1355421686746987
29,137,14,1.1884057971014492
30,5,31,1.386266094420601
3,64,22,1.607717041800643
61,33,6,1.0842696629213482
10,59,8,1.1754874651810585
82,11,11,1.6338028169014085
94,76,11,1.8571428571428572
67,18,28,1.2100259291270528
30,70,14,1.167381974248927
64,137,14,1.0808011049723756
85,127,2,1.0246575342465754
42,111,30,1.1652944901836606
58,51,27,5.105263157894736
106,114,17,1.8
86,146,1,1.0
32,3,6,1.0865384615384615
47,146,6,1.02858958068615
27,18,9,1.1137440758293837
34,100,11,1.252808988764045
66,127,27,1.1654879773691655
109,119,7,1.2727272727272727
90,31,47,1.8054474708171204
65,69,11,1.0883218842001963
67,25,16,1.1166810717372515
4,73,4,1.0541082164328657
95,55,5,1.8571428571428572
96,113,14,5.03448275862069
109,110,3,1.0909090909090908
71,127,10,1.1345514950166113
34,54,1,1.0
101,75,2,1.1956521739130435
96,137,1,1.0
112,50,13,2.2857142857142856
85,54,3,1.0493150684931507
75,22,5,1.3214285714285714
115,13,4,2.35
64,122,11,1.0621546961325967
65,2,1,1.0
77,43,6,1.849056603773585
9,30,19,1.6254826254826256
110,132,4,1.1534090909090908
31,53,56,1.9860557768924303
88,123,26,1.4083484573502723
85,35,26,1.6164383561643836
102,100,1,1.0
56,106,13,1.4
66,29,14,1.0827439886845827
89,76,32,1.6384439359267735
53,100,21,1.286624203821656
105,34,6,1.302013422818792
90,53,5,1.0700389105058365
83,43,35,2.023411371237458
45,92,1,1.0
3,70,5,1.1157556270096463
70,127,25,1.1774856203779787
16,101,20,5.384615384615385
81,85,5,1.2857142857142856
28,112,6,1.0530035335689045
105,82,5,1.2416107382550337
9,114,16,1.5212355212355213
111,71,6,1.7627118644067796
66,9,9,1.050919377652051
35,89,10,1.5704225352112675
55,137,18,1.6594827586206895
110,34,20,1.9715909090909092
10,29,3,1.0501392757660168
73,128,2,1.028125
53,6,5,1.0573248407643312
59,107,3,1.5625
101,43,13,3.347826086956522
67,89,64,1.4900605012964563
18,30,2,1.5294117647058822
31,111,16,1.2689243027888446
73,146,3,1.0562500000000001
86,73,7,1.1221719457013575
70,69,5,1.029580936729663
91,69,1,1.0
115,14,21,10.000000000000002
90,88,14,1.227626459143969
70,59,6,1.0369761709120788
26,112,3,1.019522776572668
102,43,10,2.0384615384615383
108,143,1,1.0
108,110,2,1.0354330708661417
104,21,19,2.125
71,53,12,1.1644518272425248
5,37,2,1.03
71,110,19,1.2691029900332227
11,36,7,1.2410714285714286
91,43,8,1.3727810650887573
53,127,7,1.0859872611464967
63,64,3,1.0163636363636364
91,110,10,1.4792899408284024
104,113,14,1.8125
72,97,92,2.2678018575851393
109,34,18,1.772727272727273
83,31,39,2.1438127090301005
37,73,1,1.0
98,86,4,1.9642857142857144
109,82,7,1.2727272727272727
24,87,9,1.0549199084668193
5,123,13,1.3599999999999999
11,106,10,1.3616071428571428
113,76,1,1.0
7,5,13,1.3253012048192772
10,110,4,1.075208913649025
83,107,13,1.3612040133779264
35,46,2,1.0633802816901408
58,138,1,1.0
7,64,5,1.108433734939759
4,82,7,1.1082164328657313
9,130,5,1.138996138996139
64,29,11,1.0621546961325967
2,88,5,1.1682242990654206
53,62,1,1.0
36,78,4,1.2872340425531914
68,7,7,1.0381625441696114
27,6,16,1.2132701421800947
31,110,12,1.197211155378486
108,136,7,1.2125984251968505
30,75,13,1.1545064377682404
2,82,2,1.0420560747663552
81,36,5,1.2857142857142856
82,88,5,1.2535211267605635
28,92,2,1.010600706713781
90,21,49,1.840466926070039
83,61,2,1.0301003344481605
103,17,1,1.0
14,119,7,1.4695652173913043
6,136,8,1.183673469387755
8,114,17,1.3495145631067962
43,54,4,1.0120859444941808
86,83,6,1.1018099547511313
40,101,1,1.0
76,130,6,1.3982300884955752
83,114,9,1.2408026755852843
67,6,8,1.0544511668107175
29,59,15,1.2028985507246377
28,138,10,1.0954063604240283
68,68,1,1.0
5,89,2,1.03
27,59,31,1.4265402843601895
85,114,17,1.3945205479452054
27,33,19,1.2559241706161137
47,9,11,1.0571791613722998
53,2,1,1.0
44,64,27,1.074975969240628
56,40,14,1.4333333333333333
12,88,5,1.202247191011236
6,50,11,1.2623906705539358
107,76,21,1.7692307692307692
54,67,2,1.014446227929374
106,16,19,1.9
111,114,23,4.3559322033898304
94,119,7,1.5142857142857142
109,16,25,2.090909090909091
48,6,12,1.0481751824817518
44,37,38,1.106696571611663
49,68,4,1.0178100263852243
28,61,9,1.0848056537102475
15,86,7,1.8571428571428572
13,26,15,2.3695652173913047
73,26,25,1.675
79,91,12,10.0
59,11,2,1.28125
37,124,17,3.4827586206896557
4,107,8,1.12625250501002
103,50,5,1.4
70,89,37,1.266228430566968
98,71,2,1.3214285714285716
98,57,1,1.0
58,114,14,3.052631578947368
75,31,16,2.205357142857143
7,130,6,1.1355421686746987
47,52,2,1.00571791613723
61,37,7,1.101123595505618
51,59,5,1.023121387283237
26,18,18,1.165943600867679
64,8,27,1.1616022099447514
81,73,2,1.0714285714285714
110,73,4,1.1534090909090908
17,28,3,1.782608695652174
55,57,6,1.1939655172413792
98,26,3,1.642857142857143
13,31,9,1.7826086956521738
68,61,4,1.0190812720848057
77,11,7,2.018867924528302
107,31,9,1.3076923076923077
113,40,3,1.4615384615384615
67,44,7,1.0466724286949005
15,114,4,1.4285714285714286
43,69,20,1.076544315129812
87,127,6,1.0991189427312775
107,103,15,1.5384615384615385
66,25,12,1.07001414427157
50,99,21,1.1049562682215743
109,73,10,1.4090909090909092
91,114,19,1.9585798816568047
68,5,14,1.0826855123674912
83,22,1,1.0
77,26,5,1.6792452830188678
95,82,7,2.2857142857142856
83,50,11,1.3010033444816054
32,85,59,2.003846153846154
72,9,8,1.0975232198142415
33,17,14,1.3622291021671826
1,11,4,1.1413612565445026
92,34,17,1.6428571428571428
61,110,3,1.0337078651685392
56,19,8,1.2333333333333334
84,110,5,1.1037463976945245
10,115,3,1.0501392757660168
67,73,75,1.5756266205704408
23,122,6,1.0444225074037512
14,53,4,1.2347826086956522
45,21,132,1.720219914477703
96,85,8,3.1724137931034484
77,88,2,1.169811320754717
60,84,6,4.214285714285714
39,84,3,3.0
95,97,2,1.2142857142857142
52,9,7,1.050185873605948
4,79,1,1.0
34,50,24,1.5814606741573032
86,111,15,1.2850678733031673
103,36,2,1.1
76,114,19,2.433628318584071
72,5,18,1.236842105263158
107,18,5,1.153846153846154
31,57,13,1.2151394422310757
82,35,5,1.2535211267605635
90,82,30,1.5077821011673151
56,46,1,1.0
84,136,9,1.207492795389049
76,85,18,2.353982300884956
118,101,5,3.25
31,142,2,1.0179282868525896
103,103,3,1.2000000000000002
72,137,19,1.2507739938080495
93,51,30,3.25
71,9,9,1.1196013289036544
61,92,3,1.0337078651685392
16,103,1,1.0
85,136,23,1.5424657534246575
6,3,4,1.0787172011661808
74,110,6,1.141065830721003
17,48,3,1.782608695652174
109,31,12,1.5
16,31,7,2.3846153846153846
63,99,5,1.0327272727272727
113,86,7,2.3846153846153846
34,28,42,2.0365168539325844
31,128,2,1.0179282868525896
78,136,8,2.909090909090909
91,123,3,1.1065088757396448
2,111,5,1.1682242990654206
3,87,2,1.0289389067524115
94,86,11,1.8571428571428572
52,58,3,1.016728624535316
61,107,7,1.101123595505618
106,53,25,2.2
22,25,3,1.020979020979021
106,78,3,1.1
31,7,2,1.0179282868525896
68,143,9,1.0508833922261485
109,30,7,1.2727272727272727
86,110,6,1.1018099547511313
114,101,13,3.0769230769230766
26,41,5,1.0390455531453362
46,108,7,1.0232959447799828
35,55,8,1.443661971830986
105,21,9,1.483221476510067
105,50,9,1.483221476510067
48,3,4,1.013138686131387
15,106,1,1.0
113,113,6,2.1538461538461537
84,143,2,1.0259365994236311
103,113,7,1.6
33,26,39,2.0588235294117645
93,30,12,1.853448275862069
75,130,3,1.1607142857142856
106,107,5,1.2
83,143,1,1.0
92,142,15,1.5625
115,40,1,1.0
43,122,7,1.0241718889883618
75,78,6,1.4017857142857144
30,41,7,1.0772532188841202
99,13,1,1.0
89,137,14,1.2677345537757436
30,6,6,1.0643776824034334
112,123,3,1.2142857142857144
10,78,9,1.200557103064067
90,34,54,1.9280155642023344
81,114,7,1.4285714285714286
8,78,5,1.087378640776699
68,53,42,1.2607773851590105
27,69,11,1.1421800947867298
14,123,1,1.0
47,64,19,1.1029224904701398
105,106,7,1.3624161073825503
64,108,1,1.0
6,109,2,1.0262390670553936
75,106,8,1.5625
51,19,46,1.260115606936416
21,111,12,1.1683673469387754
5,132,10,1.27
16,73,4,1.6923076923076923
9,40,18,1.5907335907335907
2,107,3,1.0841121495327104
28,68,2,1.010600706713781
73,83,6,1.140625
55,134,9,1.3103448275862069
52,25,10,1.075278810408922
43,87,21,1.080572963294539
12,8,4,1.151685393258427
75,29,4,1.2410714285714286
69,69,17,1.122657580919932
12,55,23,2.1123595505617976
116,11,1,1.0
36,30,15,2.3404255319148937
36,29,2,1.0957446808510638
84,106,8,1.181556195965418
10,36,7,1.15041782729805
55,110,6,1.1939655172413792
10,69,5,1.1002785515320335
55,130,3,1.0775862068965516
69,138,2,1.0076660988074957
4,50,16,1.2705410821643286
3,136,6,1.1446945337620578
8,146,3,1.0436893203883495
103,21,3,1.2000000000000002
14,50,6,1.391304347826087
46,83,34,1.128127696289905
96,51,16,5.655172413793103
63,59,37,1.2945454545454544
103,119,9,1.8
5,57,7,1.18
68,89,47,1.2925795053003535
90,25,7,1.105058365758755
91,85,21,2.06508875739645
9,89,4,1.1042471042471043
15,71,2,1.1428571428571428
57,73,8,1.7777777777777777
101,71,3,1.391304347826087
54,5,15,1.202247191011236
88,19,12,1.1796733212341197
88,109,1,1.0
104,110,2,1.0625
47,142,22,1.1200762388818297
5,130,5,1.1199999999999999
104,2,1,1.0
114,31,4,1.5192307692307692
94,104,1,1.0
103,59,4,1.3
83,59,19,1.5418060200668897
65,64,15,1.1236506378802749
53,18,5,1.0573248407643312
24,42,3,1.0137299771167048
85,41,5,1.0986301369863014
50,122,3,1.0104956268221574
109,114,26,2.1363636363636367
12,82,10,1.4550561797752808
88,106,14,1.2123411978221417
43,99,13,1.0483437779767233
17,84,10,4.521739130434783
94,137,1,1.0
111,50,3,1.305084745762712
7,35,28,1.7319277108433735
102,40,14,2.5
56,134,13,1.4
44,131,1,1.0
108,123,9,1.2834645669291338
70,37,26,1.1848808545603944
62,59,8,1.1078767123287672
75,76,22,2.6875
26,29,16,1.146420824295011
105,71,29,2.6912751677852347
105,31,17,1.9664429530201342
91,70,8,1.3727810650887573
65,8,24,1.2031403336604514
88,127,10,1.147005444646098
56,27,2,1.0333333333333334
16,113,8,2.6153846153846154
6,41,1,1.0
24,41,7,1.0411899313501145
31,108,1,1.0
98,46,4,1.9642857142857144
15,132,1,1.0
64,37,18,1.1056629834254144
7,26,23,1.5963855421686746
108,30,10,1.3188976377952755
72,130,13,1.1671826625386996
13,40,12,2.0760869565217392
5,119,24,1.69
114,21,7,2.0384615384615383
15,16,3,1.2857142857142858
16,48,12,3.5384615384615383
70,146,5,1.029580936729663
9,110,3,1.0694980694980694
13,43,26,3.445652173913044
30,69,14,1.167381974248927
37,89,4,1.4655172413793105
89,92,1,1.0
88,21,76,2.2250453720508165
8,128,5,1.087378640776699
86,127,9,1.1628959276018098
13,100,7,1.5869565217391304
58,82,7,1.9473684210526314
14,130,3,1.1565217391304348
69,64,7,1.0459965928449746
23,19,7,1.0533070088845014
78,107,2,1.2727272727272727
14,138,3,1.1565217391304348
58,71,9,2.263157894736842
21,78,2,1.0153061224489797
73,27,2,1.028125
108,16,21,1.7086614173228347
94,136,2,1.0857142857142856
76,106,4,1.238938053097345
14,73,1,1.0
77,46,1,1.0
64,64,13,1.0745856353591159
92,97,49,2.928571428571429
31,44,2,1.0179282868525896
12,29,2,1.050561797752809
31,76,19,1.3227091633466137
34,52,1,1.0
89,2,1,1.0
73,109,4,1.084375
73,53,8,1.1968750000000001
114,28,16,3.596153846153846
87,106,4,1.0594713656387664
71,78,17,1.239202657807309
103,19,1,1.0
110,114,18,1.8693181818181819
21,76,37,1.5510204081632653
43,146,8,1.0282005371530887
58,35,10,2.4210526315789473
61,20,18,1.2865168539325842
103,28,10,1.9
45,37,11,1.0549786194257789
72,42,2,1.0139318885448916
77,27,1,1.0
48,138,16,1.0656934306569343
50,15,11,1.0524781341107872
33,5,4,1.08359133126935
80,13,6,3.5
63,89,5,1.0327272727272727
9,97,29,1.9729729729729728
3,89,9,1.2315112540192925
94,103,7,1.5142857142857142
66,143,5,1.0254596888260255
116,85,6,2.875
12,78,4,1.151685393258427
88,78,2,1.0163339382940109
74,3,4,1.0846394984326018
94,97,20,2.6285714285714286
88,130,13,1.1960072595281306
92,132,10,1.3616071428571428
75,30,6,1.4017857142857144
49,64,4,1.0178100263852243
57,20,11,2.1111111111111107
71,5,1,1.0
63,2,2,1.0081818181818183
75,114,12,1.8839285714285716
91,107,7,1.3195266272189348
113,95,10,3.076923076923077
36,130,3,1.1914893617021276
10,86,20,1.4763231197771587
1,138,6,1.2356020942408377
107,19,3,1.0769230769230769
114,48,3,1.346153846153846
75,73,9,1.6428571428571428
104,75,9,1.5
21,73,7,1.0918367346938775
33,2,1,1.0
7,69,3,1.0542168674698795
38,76,2,1.2432432432432434
45,99,16,1.0824679291386683
29,123,13,1.173913043478261
112,114,3,1.2142857142857144
26,2,1,1.0
56,17,14,1.4333333333333333
9,34,17,1.555984555984556
63,46,1,1.0
91,111,5,1.21301775147929
103,18,2,1.1
2,8,13,1.5046728971962617
111,137,3,1.305084745762712
116,35,2,1.375
108,111,7,1.2125984251968505
11,97,25,1.9642857142857144
86,85,30,1.5904977375565612
29,100,18,1.2463768115942029
22,136,14,1.1363636363636362
77,57,3,1.3396226415094339
85,42,2,1.0246575342465754
14,34,5,1.3130434782608695
87,64,5,1.079295154185022
28,143,15,1.148409893992933
94,71,10,1.7714285714285714
3,8,41,2.157556270096463
108,130,4,1.1062992125984252
25,6,10,1.1121883656509695
42,27,1,1.0
89,53,6,1.102974828375286
72,146,2,1.0139318885448916
31,70,10,1.1613545816733069
72,142,6,1.0696594427244581
31,120,1,1.0
6,16,19,1.4723032069970845
4,92,3,1.0360721442885772
95,122,1,1.0
78,130,2,1.2727272727272727
83,36,21,1.6020066889632107
84,97,51,2.2968299711815563
44,143,5,1.0115347644985582
70,9,3,1.0147904683648317
90,76,35,1.595330739299611
1,92,1,1.0
34,44,5,1.101123595505618
66,41,6,1.0318246110325318
58,48,14,3.052631578947368
55,5,4,1.1163793103448276
105,36,11,1.604026845637584
12,123,6,1.2528089887640448
3,88,10,1.260450160771704
106,35,11,1.5
68,41,5,1.0254416961130741
46,143,18,1.0660051768766177
107,34,20,1.7307692307692308
65,6,6,1.0441609421000981
94,15,1,1.0
47,6,12,1.0628970775095299
4,29,1,1.0
52,53,30,1.2425650557620818
36,22,1,1.0
70,29,12,1.0813475760065736
65,5,39,1.3356231599607458
9,111,3,1.0694980694980694
66,96,3,1.0127298444130126
64,70,28,1.167817679558011
71,128,4,1.0448504983388704
63,122,11,1.0818181818181818
57,19,3,1.222222222222222
8,110,8,1.1529126213592233
31,75,7,1.1075697211155378
13,8,1,1.0
51,64,2,1.0057803468208093
52,104,3,1.016728624535316
115,101,4,2.35
78,20,2,1.2727272727272727
32,19,9,1.1384615384615384
13,136,2,1.0978260869565217
50,18,41,1.2099125364431487
25,109,1,1.0
111,88,4,1.457627118644068
7,6,1,1.0
106,111,2,1.05
58,119,2,1.1578947368421053
98,51,3,1.642857142857143
65,46,1,1.0
34,132,13,1.303370786516854
87,97,46,1.892070484581498
42,46,3,1.0113996200126663
8,86,23,1.4805825242718447
86,99,3,1.0407239819004523
41,34,39,1.2586989409984872
110,31,18,1.8693181818181819
15,51,23,4.142857142857142
43,93,1,1.0
91,100,1,1.0
28,134,20,1.2014134275618376
98,48,3,1.642857142857143
52,44,5,1.033457249070632
86,135,2,1.0203619909502262
34,69,4,1.0758426966292134
97,43,2,1.6
108,70,4,1.1062992125984252
55,43,19,1.6982758620689655
62,30,43,1.6472602739726026
91,41,2,1.0532544378698225
97,51,8,5.2
71,88,20,1.2840531561461794
95,11,3,1.4285714285714284
95,95,6,2.071428571428571
75,128,1,1.0
70,25,4,1.0221857025472474
63,69,4,1.0245454545454546
54,37,13,1.173354735152488
